"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","Min","Median","Q1","predicted"
"358","2292",0.96,23.1,27.4,8253,858,10.05267029,-1343.25,-22.1882,-110.31675,10.0671907363479
"359","2315",0.94,16.6,19.2,8307,1219,8.649652752,-960.692,-58.6274,-196.372,8.99838009196522
"360","232",0.49,3.7,6.9,473,654,106.0277752,-1905.8,59166.8,1750.895,100.045894379398
"361","233",0.42,3.6,4.9,208,262,82.90964146,-2200.1,119674,6024.96,82.7302035028376
"362","2337",0.97,24.7,29.4,7678,812,13.72430182,-1208.33,-20.2098,-108.7925,11.7311420534028
"363","2340",0.97,24.7,29.6,8612,779,8.892571516,-1134.38,-16.94325,-90.36865,8.18522359923679
"364","2350",0.91,12.2,15.8,6503,1649,57.61645762,-1226.51,-138.3055,-351.7405,49.8821987920873
"365","2361",0.61,4.6,8.6,1117,1287,117.3633063,-1726.64,19595.2,-582.485,118.762049781056
"366","2375",0.73,5.6,10.1,2116,1716,154.5938057,-1987.29,6007.34,-675.42375,151.019782688057
"367","2377",0.44,3.1,6.6,241,414,84.50946925,-2321.81,94721.4,5390.785,82.5890411170759
"368","2384",0.79,6.8,12.7,2825,1883,154.5993614,-1977.59,609.318,-637.294,155.584844807894
"369","239",0.74,6.6,11.3,2561,1943,137.5701221,-1977.64,445.797,-708.19225,143.796389872314
"370","2407",0.84,9.6,17.8,4111,1806,106.2642318,-1504.55,-141.1265,-441.92825,114.724253120469
"371","2409",0.86,9.4,18.5,5098,1792,96.73083081,-1649.32,-134.033,-412.76925,100.391962695001
"372","2426",0.91,14.2,25.7,5919,1369,17.19236509,-1629.12,-67.13055,-243.2895,21.8700674712868
"373","2442",0.94,17.7,33.2,5974,1033,8.159646251,-1629.44,-30.90035,-136.23775,11.0836461101025
"374","2453",0.85,7.8,21.7,4692,1674,106.7217272,-1871.56,-111.938,-400.2085,107.365306551536
"375","248",0.34,2.6,5.4,125,169,49.62636907,-3018.58,247652,21215.5,59.6092207817132
"376","253",0.83,9.5,15.1,3962,1992,90.21008881,-1959.95,-221.596,-459.008,118.145948967673
"377","2541",0.82,8.2,19.8,3404,1750,113.2896224,-1488.95,-132.724,-445.126,115.414518177047
"378","2543",0.82,8.5,19.6,3367,1741,93.09232531,-1430.31,-128.823,-428.527,101.714169343965
"379","2565",0.61,3,8.8,1001,1091,115.4218426,-1908.71,21043.25,-802.4485,119.202583637073
"380","2568",0.86,7.2,21.3,5071,1721,98.47558486,-1547.24,-115,-423.533,103.071456148319
